"View","Probability","Feature"
"sMRI_CT",0.999999999999923,"mrisdp_25"
"sMRI_CT",0.999999999999923,"mrisdp_26"
"sMRI_CT",0.999999999999923,"mrisdp_27"
"sMRI_CT",0.999999999999923,"mrisdp_67"
"sMRI_CT",0.999999999999923,"mrisdp_73"
"sMRI_CT",0.999999999999923,"mrisdp_85"
"sMRI_CT",0.999999999999923,"mrisdp_86"
"sMRI_CT",0.999999999999923,"mrisdp_93"
"sMRI_CT",0.999999999999923,"mrisdp_94"
"sMRI_CT",0.999999999999923,"mrisdp_101"
"sMRI_CT",0.999999999999923,"mrisdp_116"
"sMRI_CT",0.999999999999923,"mrisdp_126"
"sMRI_CT",0.999999999999923,"mrisdp_130"
"sMRI_CT",0.999999999999923,"mrisdp_131"
"sMRI_CT",0.999999999999923,"mrisdp_139"
"sMRI_CT",0.999999999999923,"mrisdp_141"
"sMRI_CT",0.999999999999923,"mrisdp_147"
"sMRI_SA",0.999799999999923,"mrisdp_309"
"sMRI_SA",0.999799999999923,"mrisdp_322"
"sMRI_SA",0.999799999999923,"mrisdp_331"
"sMRI_SA",0.999799999999923,"mrisdp_333"
"sMRI_SA",0.999799999999923,"mrisdp_336"
"sMRI_SA",0.999799999999923,"mrisdp_368"
"sMRI_SA",0.999799999999923,"mrisdp_394"
"sMRI_SA",0.999799999999923,"mrisdp_405"
"sMRI_CT",0.999799999999923,"mrisdp_7"
"sMRI_CT",0.999799999999923,"mrisdp_28"
"sMRI_CT",0.999799999999923,"mrisdp_98"
"sMRI_CT",0.999799999999923,"mrisdp_119"
"sMRI_SA",0.999599999999923,"mrisdp_316"
"sMRI_SA",0.999599999999923,"mrisdp_429"
"sMRI_SA",0.999599999999923,"mrisdp_435"
"sMRI_SA",0.999599999999923,"mrisdp_449"
"sMRI_CT",0.999599999999923,"mrisdp_20"
"sMRI_CT",0.999599999999923,"mrisdp_30"
"sMRI_CT",0.999599999999923,"mrisdp_42"
"sMRI_CT",0.999599999999923,"mrisdp_54"
"sMRI_CT",0.999599999999923,"mrisdp_58"
"sMRI_CT",0.999599999999923,"mrisdp_88"
"sMRI_CT",0.999599999999923,"mrisdp_127"
"sMRI_SA",0.999399999999923,"mrisdp_354"
"sMRI_SA",0.999399999999923,"mrisdp_375"
"sMRI_SA",0.999399999999923,"mrisdp_391"
"sMRI_SA",0.999399999999923,"mrisdp_422"
"sMRI_CT",0.999399999999923,"mrisdp_16"
"sMRI_CT",0.999399999999923,"mrisdp_71"
"sMRI_SA",0.999199999999923,"mrisdp_363"
"sMRI_SA",0.999199999999923,"mrisdp_425"
"sMRI_SA",0.999199999999923,"mrisdp_440"
"sMRI_CT",0.999199999999923,"mrisdp_6"
"sMRI_CT",0.999199999999923,"mrisdp_11"
"sMRI_CT",0.999199999999923,"mrisdp_56"
"sMRI_CT",0.999199999999923,"mrisdp_104"
"sMRI_SA",0.998999999999923,"mrisdp_345"
"sMRI_CT",0.998999999999923,"mrisdp_46"
"sMRI_CT",0.998999999999923,"mrisdp_78"
"sMRI_CT",0.998999999999923,"mrisdp_87"
"sMRI_CT",0.998999999999923,"mrisdp_132"
"sMRI_SA",0.998799999999923,"mrisdp_328"
"sMRI_CT",0.998799999999923,"mrisdp_111"
"sMRI_CT",0.998799999999923,"mrisdp_115"
"sMRI_CT",0.998599999999923,"mrisdp_100"
"sMRI_CT",0.998399999999923,"mrisdp_52"
"sMRI_CT",0.998399999999923,"mrisdp_99"
"sMRI_SA",0.998199999999923,"mrisdp_359"
"sMRI_SA",0.997999999999923,"mrisdp_311"
"sMRI_SA",0.997999999999923,"mrisdp_397"
"sMRI_SA",0.997999999999923,"mrisdp_434"
"sMRI_CT",0.997999999999923,"mrisdp_37"
"sMRI_SA",0.997799999999923,"mrisdp_337"
"sMRI_SA",0.997799999999923,"mrisdp_421"
"sMRI_SA",0.997399999999923,"mrisdp_313"
"sMRI_CT",0.997399999999923,"mrisdp_36"
"sMRI_SA",0.996999999999923,"mrisdp_381"
"sMRI_CT",0.996599999999923,"mrisdp_128"
"sMRI_SA",0.996399999999923,"mrisdp_349"
"sMRI_SA",0.996399999999923,"mrisdp_428"
"sMRI_SA",0.996399999999923,"mrisdp_441"
"sMRI_CT",0.996199999999923,"mrisdp_108"
"sMRI_CT",0.995999999999923,"mrisdp_121"
"sMRI_SA",0.995599999999923,"mrisdp_448"
"sMRI_CT",0.995599999999923,"mrisdp_1"
"sMRI_CT",0.995599999999923,"mrisdp_29"
"sMRI_CT",0.995599999999923,"mrisdp_89"
"sMRI_CT",0.995599999999923,"mrisdp_118"
"sMRI_SA",0.995399999999923,"mrisdp_411"
"sMRI_CT",0.994999999999923,"mrisdp_102"
"sMRI_SA",0.994799999999923,"mrisdp_366"
"sMRI_SA",0.994599999999923,"mrisdp_323"
"sMRI_CT",0.994599999999923,"mrisdp_34"
"sMRI_SA",0.994199999999923,"mrisdp_330"
"sMRI_CT",0.994199999999923,"mrisdp_95"
"sMRI_SA",0.993399999999923,"mrisdp_369"
"sMRI_CT",0.993399999999923,"mrisdp_68"
"sMRI_SA",0.993199999999923,"mrisdp_407"
"sMRI_SA",0.992999999999923,"mrisdp_355"
"sMRI_SA",0.992999999999923,"mrisdp_398"
"sMRI_CT",0.992999999999923,"mrisdp_129"
"sMRI_SA",0.992199999999923,"mrisdp_413"
"sMRI_SA",0.991999999999923,"mrisdp_404"
"sMRI_CT",0.991399999999923,"mrisdp_114"
"sMRI_CT",0.990999999999923,"mrisdp_146"
"sMRI_SA",0.990399999999924,"mrisdp_365"
"sMRI_CT",0.990399999999924,"mrisdp_75"
"sMRI_CT",0.990199999999924,"mrisdp_24"
"sMRI_SA",0.988599999999924,"mrisdp_348"
"sMRI_SA",0.987399999999924,"mrisdp_332"
"sMRI_SA",0.987199999999924,"mrisdp_327"
"sMRI_SA",0.987199999999924,"mrisdp_356"
"sMRI_SA",0.986999999999924,"mrisdp_379"
"sMRI_CT",0.986999999999924,"mrisdp_65"
"sMRI_SA",0.986599999999924,"mrisdp_437"
"sMRI_CT",0.984599999999924,"mrisdp_145"
"sMRI_CT",0.983999999999924,"mrisdp_79"
"sMRI_CT",0.983599999999924,"mrisdp_120"
"sMRI_SA",0.982599999999924,"mrisdp_324"
"sMRI_CT",0.980399999999925,"mrisdp_107"
"sMRI_SA",0.979999999999925,"mrisdp_430"
"sMRI_CT",0.979999999999925,"mrisdp_142"
"sMRI_CT",0.979599999999925,"mrisdp_76"
"sMRI_CT",0.976999999999925,"mrisdp_45"
"sMRI_SA",0.976599999999925,"mrisdp_380"
"sMRI_SA",0.976199999999925,"mrisdp_442"
"sMRI_SA",0.975999999999925,"mrisdp_364"
"fMRI",0.974199999999925,"dt_dt"
"sMRI_SA",0.973599999999925,"mrisdp_390"
"sMRI_CT",0.973199999999925,"mrisdp_5"
"sMRI_SA",0.972599999999926,"mrisdp_305"
"sMRI_SA",0.971199999999926,"mrisdp_343"
"fMRI",0.970999999999926,"dla_n"
"sMRI_CT",0.969799999999926,"mrisdp_77"
"fMRI",0.968799999999926,"dla_dt"
"sMRI_SA",0.968599999999926,"mrisdp_439"
"fMRI",0.968599999999926,"n_dla"
"sMRI_SA",0.968399999999926,"mrisdp_347"
"sMRI_CT",0.967999999999926,"mrisdp_117"
"fMRI",0.967199999999926,"dla_dla"
"fMRI",0.965799999999926,"dt_dla"
"sMRI_SA",0.962999999999927,"mrisdp_338"
"fMRI",0.962599999999927,"cgc_dt"
"sMRI_CT",0.962399999999927,"mrisdp_12"
"sMRI_SA",0.959999999999927,"mrisdp_362"
"fMRI",0.959999999999927,"dt_cgc"
"sMRI_CT",0.958599999999927,"mrisdp_13"
"sMRI_CT",0.958199999999927,"mrisdp_38"
"fMRI",0.958199999999927,"n_dt"
"sMRI_SA",0.957399999999927,"mrisdp_373"
"sMRI_CT",0.956599999999927,"mrisdp_60"
"sMRI_CT",0.955199999999927,"mrisdp_2"
"sMRI_SA",0.953999999999928,"mrisdp_334"
"sMRI_CT",0.951599999999928,"mrisdp_72"
"sMRI_SA",0.941399999999929,"mrisdp_445"
"sMRI_CT",0.940799999999929,"mrisdp_35"
"sMRI_CT",0.93339999999993,"mrisdp_109"
"sMRI_CT",0.93179999999993,"mrisdp_123"
"sMRI_CT",0.925399999999931,"mrisdp_41"
"sMRI_SA",0.924599999999931,"mrisdp_341"
"sMRI_CT",0.924599999999931,"mrisdp_3"
"sMRI_SA",0.920599999999931,"mrisdp_415"
"sMRI_CT",0.914799999999932,"mrisdp_90"
"sMRI_SA",0.908399999999933,"mrisdp_436"
"sMRI_CT",0.906599999999933,"mrisdp_21"
"sMRI_SA",0.904999999999933,"mrisdp_450"
"sMRI_SA",0.904599999999933,"mrisdp_340"
"sMRI_SA",0.900599999999933,"mrisdp_303"
"sMRI_SA",0.851599999999939,"mrisdp_314"
"sMRI_CT",0.849999999999939,"mrisdp_125"
"fMRI",0.847799999999939,"dt_n"
"sMRI_CT",0.847599999999939,"mrisdp_18"
"sMRI_SA",0.84419999999994,"mrisdp_370"
"sMRI_CT",0.83879999999994,"mrisdp_69"
"sMRI_CT",0.826399999999942,"mrisdp_14"
"sMRI_CT",0.823599999999942,"mrisdp_53"
"sMRI_CT",0.821199999999942,"mrisdp_8"
"sMRI_CT",0.818799999999942,"mrisdp_43"
"sMRI_CT",0.816999999999943,"mrisdp_134"
"fMRI",0.811799999999943,"dt_vs"
"fMRI",0.808599999999944,"vs_dt"
"sMRI_CT",0.789799999999946,"mrisdp_112"
"sMRI_CT",0.789399999999946,"mrisdp_133"
"sMRI_CT",0.787199999999946,"mrisdp_96"
"sMRI_CT",0.781399999999947,"mrisdp_110"
"sMRI_SA",0.779799999999947,"mrisdp_376"
"sMRI_CT",0.777799999999947,"mrisdp_44"
"sMRI_CT",0.777399999999947,"mrisdp_92"
"sMRI_SA",0.774599999999947,"mrisdp_358"
"sMRI_CT",0.761999999999949,"mrisdp_33"
"sMRI_CT",0.74979999999995,"mrisdp_57"
"sMRI_SA",0.745399999999951,"mrisdp_372"
"fMRI",0.743999999999951,"dla_vta"
"sMRI_SA",0.742999999999951,"mrisdp_335"
"fMRI",0.742799999999951,"vta_dla"
"fMRI",0.730399999999952,"cgc_cgc"
"sMRI_SA",0.728399999999952,"mrisdp_401"
"sMRI_SA",0.727799999999952,"mrisdp_353"
"sMRI_SA",0.720599999999953,"mrisdp_399"
"sMRI_CT",0.718199999999954,"mrisdp_122"
"sMRI_SA",0.716799999999954,"mrisdp_408"
"sMRI_SA",0.706599999999955,"mrisdp_312"
"sMRI_SA",0.705399999999955,"mrisdp_339"
"sMRI_SA",0.698799999999956,"mrisdp_374"
"sMRI_CT",0.697799999999956,"mrisdp_64"
"sMRI_CT",0.691399999999956,"mrisdp_81"
"fMRI",0.691399999999956,"cgc_n"
"sMRI_CT",0.686399999999957,"mrisdp_83"
"sMRI_SA",0.685599999999957,"mrisdp_432"
"sMRI_CT",0.684999999999957,"mrisdp_62"
"sMRI_CT",0.684399999999957,"mrisdp_22"
"sMRI_SA",0.682199999999958,"mrisdp_409"
"fMRI",0.679999999999958,"n_cgc"
"fMRI",0.673599999999958,"cgc_dla"
"sMRI_CT",0.66359999999996,"mrisdp_113"
"fMRI",0.66259999999996,"dt_vta"
"fMRI",0.66099999999996,"vs_vs"
"fMRI",0.65819999999996,"vta_dt"
"fMRI",0.654599999999961,"dla_cgc"
"sMRI_SA",0.652799999999961,"mrisdp_406"
"sMRI_CT",0.651199999999961,"mrisdp_103"
"fMRI",0.646599999999961,"vs_n"
"fMRI",0.639999999999962,"n_vs"
"sMRI_SA",0.632999999999963,"mrisdp_402"
"sMRI_SA",0.624199999999964,"mrisdp_388"
"sMRI_SA",0.619199999999964,"mrisdp_423"
"sMRI_SA",0.615199999999965,"mrisdp_417"
"fMRI",0.595399999999967,"vs_dla"
"fMRI",0.593199999999967,"cgc_rspltp"
"sMRI_CT",0.592799999999967,"mrisdp_47"
"fMRI",0.589399999999968,"rspltp_cgc"
"fMRI",0.586799999999968,"dla_vs"
"sMRI_CT",0.583399999999968,"mrisdp_138"
"sMRI_CT",0.573599999999969,"mrisdp_136"
"Externalizing Problems",0.57139999999997,"cbcl_scr_syn_external_r"
"sMRI_SA",0.56659999999997,"mrisdp_360"
"sMRI_SA",0.557399999999971,"mrisdp_329"
"sMRI_SA",0.550999999999972,"mrisdp_412"
"sMRI_SA",0.547199999999972,"mrisdp_444"
"sMRI_CT",0.530599999999974,"mrisdp_49"
"sMRI_SA",0.527599999999975,"mrisdp_419"
"sMRI_SA",0.522199999999975,"mrisdp_403"
"sMRI_CT",0.508599999999977,"mrisdp_61"
