"View","Probability","Feature"
"SA_sMRI",0.999999999999923,"mrisdp_337"
"SA_sMRI",0.999999999999923,"mrisdp_338"
"SA_sMRI",0.999999999999923,"mrisdp_339"
"SA_sMRI",0.999999999999923,"mrisdp_340"
"SA_sMRI",0.999999999999923,"mrisdp_341"
"SA_sMRI",0.999999999999923,"mrisdp_342"
"SA_sMRI",0.999999999999923,"mrisdp_343"
"SA_sMRI",0.999999999999923,"mrisdp_344"
"SA_sMRI",0.999999999999923,"mrisdp_345"
"SA_sMRI",0.999999999999923,"mrisdp_346"
"SA_sMRI",0.999999999999923,"mrisdp_347"
"SA_sMRI",0.999999999999923,"mrisdp_348"
"SA_sMRI",0.999999999999923,"mrisdp_349"
"SA_sMRI",0.999999999999923,"mrisdp_350"
"SA_sMRI",0.999999999999923,"mrisdp_351"
"SA_sMRI",0.999999999999923,"mrisdp_352"
"SA_sMRI",0.999999999999923,"mrisdp_353"
"SA_sMRI",0.999999999999923,"mrisdp_354"
"SA_sMRI",0.999999999999923,"mrisdp_355"
"SA_sMRI",0.999999999999923,"mrisdp_356"
"SA_sMRI",0.999999999999923,"mrisdp_357"
"SA_sMRI",0.999999999999923,"mrisdp_358"
"SA_sMRI",0.999999999999923,"mrisdp_359"
"SA_sMRI",0.999999999999923,"mrisdp_360"
"SA_sMRI",0.999999999999923,"mrisdp_361"
"SA_sMRI",0.999999999999923,"mrisdp_362"
"SA_sMRI",0.999999999999923,"mrisdp_363"
"SA_sMRI",0.999999999999923,"mrisdp_364"
"SA_sMRI",0.999999999999923,"mrisdp_365"
"SA_sMRI",0.999999999999923,"mrisdp_366"
"SA_sMRI",0.999999999999923,"mrisdp_367"
"SA_sMRI",0.999999999999923,"mrisdp_368"
"SA_sMRI",0.999999999999923,"mrisdp_369"
"SA_sMRI",0.999999999999923,"mrisdp_370"
"SA_sMRI",0.999999999999923,"mrisdp_371"
"SA_sMRI",0.999999999999923,"mrisdp_372"
"SA_sMRI",0.999999999999923,"mrisdp_373"
"SA_sMRI",0.999999999999923,"mrisdp_374"
"SA_sMRI",0.999999999999923,"mrisdp_375"
"SA_sMRI",0.999999999999923,"mrisdp_376"
"SA_sMRI",0.999999999999923,"mrisdp_377"
"SA_sMRI",0.999999999999923,"mrisdp_378"
"SA_sMRI",0.999999999999923,"mrisdp_379"
"SA_sMRI",0.999999999999923,"mrisdp_380"
"SA_sMRI",0.999999999999923,"mrisdp_381"
"SA_sMRI",0.999999999999923,"mrisdp_382"
"SA_sMRI",0.999999999999923,"mrisdp_383"
"SA_sMRI",0.999999999999923,"mrisdp_384"
"SA_sMRI",0.999999999999923,"mrisdp_385"
"SA_sMRI",0.999999999999923,"mrisdp_386"
"SA_sMRI",0.999999999999923,"mrisdp_387"
"SA_sMRI",0.999999999999923,"mrisdp_388"
"SA_sMRI",0.999999999999923,"mrisdp_389"
"SA_sMRI",0.999999999999923,"mrisdp_390"
"SA_sMRI",0.999999999999923,"mrisdp_391"
"SA_sMRI",0.999999999999923,"mrisdp_392"
"SA_sMRI",0.999999999999923,"mrisdp_393"
"SA_sMRI",0.999999999999923,"mrisdp_394"
"SA_sMRI",0.999999999999923,"mrisdp_395"
"SA_sMRI",0.999999999999923,"mrisdp_396"
"SA_sMRI",0.999999999999923,"mrisdp_397"
"SA_sMRI",0.999999999999923,"mrisdp_398"
"SA_sMRI",0.999999999999923,"mrisdp_399"
"SA_sMRI",0.999999999999923,"mrisdp_400"
"SA_sMRI",0.999999999999923,"mrisdp_401"
"SA_sMRI",0.999999999999923,"mrisdp_402"
"SA_sMRI",0.999999999999923,"mrisdp_403"
"SA_sMRI",0.999999999999923,"mrisdp_404"
"SA_sMRI",0.999999999999923,"mrisdp_405"
"SA_sMRI",0.999999999999923,"mrisdp_406"
"SA_sMRI",0.999999999999923,"mrisdp_407"
"SA_sMRI",0.999999999999923,"mrisdp_408"
"SA_sMRI",0.999999999999923,"mrisdp_409"
"SA_sMRI",0.999999999999923,"mrisdp_410"
"SA_sMRI",0.999999999999923,"mrisdp_411"
"SA_sMRI",0.999999999999923,"mrisdp_412"
"SA_sMRI",0.999999999999923,"mrisdp_413"
"SA_sMRI",0.999999999999923,"mrisdp_414"
"SA_sMRI",0.999999999999923,"mrisdp_415"
"SA_sMRI",0.999999999999923,"mrisdp_416"
"SA_sMRI",0.999999999999923,"mrisdp_417"
"SA_sMRI",0.999999999999923,"mrisdp_418"
"SA_sMRI",0.999999999999923,"mrisdp_419"
"SA_sMRI",0.999999999999923,"mrisdp_420"
"SA_sMRI",0.999999999999923,"mrisdp_421"
"SA_sMRI",0.999999999999923,"mrisdp_422"
"SA_sMRI",0.999999999999923,"mrisdp_423"
"SA_sMRI",0.999999999999923,"mrisdp_424"
"SA_sMRI",0.999999999999923,"mrisdp_425"
"SA_sMRI",0.999999999999923,"mrisdp_426"
"SA_sMRI",0.999999999999923,"mrisdp_427"
"SA_sMRI",0.999999999999923,"mrisdp_428"
"SA_sMRI",0.999999999999923,"mrisdp_429"
"SA_sMRI",0.999999999999923,"mrisdp_430"
"SA_sMRI",0.999999999999923,"mrisdp_431"
"SA_sMRI",0.999999999999923,"mrisdp_432"
"SA_sMRI",0.999999999999923,"mrisdp_433"
"SA_sMRI",0.999999999999923,"mrisdp_434"
"SA_sMRI",0.999999999999923,"mrisdp_435"
"SA_sMRI",0.999999999999923,"mrisdp_436"
"SA_sMRI",0.999999999999923,"mrisdp_437"
"SA_sMRI",0.999999999999923,"mrisdp_438"
"SA_sMRI",0.999999999999923,"mrisdp_439"
"SA_sMRI",0.999999999999923,"mrisdp_440"
"SA_sMRI",0.999999999999923,"mrisdp_441"
"SA_sMRI",0.999999999999923,"mrisdp_442"
"SA_sMRI",0.999999999999923,"mrisdp_443"
"SA_sMRI",0.999999999999923,"mrisdp_444"
"SA_sMRI",0.999999999999923,"mrisdp_445"
"SA_sMRI",0.999999999999923,"mrisdp_446"
"SA_sMRI",0.999999999999923,"mrisdp_447"
"SA_sMRI",0.999999999999923,"mrisdp_448"
"SA_sMRI",0.999999999999923,"mrisdp_449"
"SA_sMRI",0.999999999999923,"mrisdp_450"
"CT_sMRI",0.999999999999923,"mrisdp_1"
"CT_sMRI",0.999999999999923,"mrisdp_2"
"CT_sMRI",0.999999999999923,"mrisdp_3"
"CT_sMRI",0.999999999999923,"mrisdp_4"
"CT_sMRI",0.999999999999923,"mrisdp_5"
"CT_sMRI",0.999999999999923,"mrisdp_6"
"CT_sMRI",0.999999999999923,"mrisdp_7"
"CT_sMRI",0.999999999999923,"mrisdp_8"
"CT_sMRI",0.999999999999923,"mrisdp_9"
"CT_sMRI",0.999999999999923,"mrisdp_10"
"CT_sMRI",0.999999999999923,"mrisdp_11"
"CT_sMRI",0.999999999999923,"mrisdp_12"
"CT_sMRI",0.999999999999923,"mrisdp_13"
"CT_sMRI",0.999999999999923,"mrisdp_14"
"CT_sMRI",0.999999999999923,"mrisdp_15"
"CT_sMRI",0.999999999999923,"mrisdp_16"
"CT_sMRI",0.999999999999923,"mrisdp_18"
"CT_sMRI",0.999999999999923,"mrisdp_19"
"CT_sMRI",0.999999999999923,"mrisdp_20"
"CT_sMRI",0.999999999999923,"mrisdp_21"
"CT_sMRI",0.999999999999923,"mrisdp_22"
"CT_sMRI",0.999999999999923,"mrisdp_23"
"CT_sMRI",0.999999999999923,"mrisdp_24"
"CT_sMRI",0.999999999999923,"mrisdp_25"
"CT_sMRI",0.999999999999923,"mrisdp_26"
"CT_sMRI",0.999999999999923,"mrisdp_27"
"CT_sMRI",0.999999999999923,"mrisdp_28"
"CT_sMRI",0.999999999999923,"mrisdp_29"
"CT_sMRI",0.999999999999923,"mrisdp_30"
"CT_sMRI",0.999999999999923,"mrisdp_31"
"CT_sMRI",0.999999999999923,"mrisdp_32"
"CT_sMRI",0.999999999999923,"mrisdp_33"
"CT_sMRI",0.999999999999923,"mrisdp_34"
"CT_sMRI",0.999999999999923,"mrisdp_35"
"CT_sMRI",0.999999999999923,"mrisdp_36"
"CT_sMRI",0.999999999999923,"mrisdp_37"
"CT_sMRI",0.999999999999923,"mrisdp_38"
"CT_sMRI",0.999999999999923,"mrisdp_39"
"CT_sMRI",0.999999999999923,"mrisdp_40"
"CT_sMRI",0.999999999999923,"mrisdp_41"
"CT_sMRI",0.999999999999923,"mrisdp_42"
"CT_sMRI",0.999999999999923,"mrisdp_43"
"CT_sMRI",0.999999999999923,"mrisdp_44"
"CT_sMRI",0.999999999999923,"mrisdp_45"
"CT_sMRI",0.999999999999923,"mrisdp_46"
"CT_sMRI",0.999999999999923,"mrisdp_47"
"CT_sMRI",0.999999999999923,"mrisdp_48"
"CT_sMRI",0.999999999999923,"mrisdp_49"
"CT_sMRI",0.999999999999923,"mrisdp_50"
"CT_sMRI",0.999999999999923,"mrisdp_51"
"CT_sMRI",0.999999999999923,"mrisdp_52"
"CT_sMRI",0.999999999999923,"mrisdp_53"
"CT_sMRI",0.999999999999923,"mrisdp_54"
"CT_sMRI",0.999999999999923,"mrisdp_55"
"CT_sMRI",0.999999999999923,"mrisdp_56"
"CT_sMRI",0.999999999999923,"mrisdp_57"
"CT_sMRI",0.999999999999923,"mrisdp_58"
"CT_sMRI",0.999999999999923,"mrisdp_59"
"CT_sMRI",0.999999999999923,"mrisdp_60"
"CT_sMRI",0.999999999999923,"mrisdp_61"
"CT_sMRI",0.999999999999923,"mrisdp_62"
"CT_sMRI",0.999999999999923,"mrisdp_63"
"CT_sMRI",0.999999999999923,"mrisdp_64"
"CT_sMRI",0.999999999999923,"mrisdp_65"
"CT_sMRI",0.999999999999923,"mrisdp_67"
"CT_sMRI",0.999999999999923,"mrisdp_68"
"CT_sMRI",0.999999999999923,"mrisdp_69"
"CT_sMRI",0.999999999999923,"mrisdp_70"
"CT_sMRI",0.999999999999923,"mrisdp_71"
"CT_sMRI",0.999999999999923,"mrisdp_72"
"CT_sMRI",0.999999999999923,"mrisdp_73"
"CT_sMRI",0.999999999999923,"mrisdp_74"
"CT_sMRI",0.999999999999923,"mrisdp_75"
"CT_sMRI",0.999999999999923,"mrisdp_76"
"CT_sMRI",0.999999999999923,"mrisdp_77"
"CT_sMRI",0.999999999999923,"mrisdp_78"
"CT_sMRI",0.999999999999923,"mrisdp_79"
"CT_sMRI",0.999999999999923,"mrisdp_80"
"CT_sMRI",0.999999999999923,"mrisdp_81"
"CT_sMRI",0.999999999999923,"mrisdp_82"
"CT_sMRI",0.999999999999923,"mrisdp_83"
"CT_sMRI",0.999999999999923,"mrisdp_84"
"CT_sMRI",0.999999999999923,"mrisdp_85"
"CT_sMRI",0.999999999999923,"mrisdp_86"
"CT_sMRI",0.999999999999923,"mrisdp_87"
"CT_sMRI",0.999999999999923,"mrisdp_88"
"CT_sMRI",0.999999999999923,"mrisdp_89"
"CT_sMRI",0.999999999999923,"mrisdp_90"
"CT_sMRI",0.999999999999923,"mrisdp_91"
"CT_sMRI",0.999999999999923,"mrisdp_92"
"CT_sMRI",0.999999999999923,"mrisdp_93"
"CT_sMRI",0.999999999999923,"mrisdp_94"
"CT_sMRI",0.999999999999923,"mrisdp_95"
"CT_sMRI",0.999999999999923,"mrisdp_96"
"CT_sMRI",0.999999999999923,"mrisdp_97"
"CT_sMRI",0.999999999999923,"mrisdp_98"
"CT_sMRI",0.999999999999923,"mrisdp_99"
"CT_sMRI",0.999999999999923,"mrisdp_100"
"CT_sMRI",0.999999999999923,"mrisdp_101"
"CT_sMRI",0.999999999999923,"mrisdp_102"
"CT_sMRI",0.999999999999923,"mrisdp_103"
"CT_sMRI",0.999999999999923,"mrisdp_104"
"CT_sMRI",0.999999999999923,"mrisdp_105"
"CT_sMRI",0.999999999999923,"mrisdp_106"
"CT_sMRI",0.999999999999923,"mrisdp_107"
"CT_sMRI",0.999999999999923,"mrisdp_108"
"CT_sMRI",0.999999999999923,"mrisdp_109"
"CT_sMRI",0.999999999999923,"mrisdp_110"
"CT_sMRI",0.999999999999923,"mrisdp_111"
"CT_sMRI",0.999999999999923,"mrisdp_112"
"CT_sMRI",0.999999999999923,"mrisdp_113"
"CT_sMRI",0.999999999999923,"mrisdp_114"
"CT_sMRI",0.999999999999923,"mrisdp_115"
"CT_sMRI",0.999999999999923,"mrisdp_116"
"CT_sMRI",0.999999999999923,"mrisdp_117"
"CT_sMRI",0.999999999999923,"mrisdp_118"
"CT_sMRI",0.999999999999923,"mrisdp_119"
"CT_sMRI",0.999999999999923,"mrisdp_120"
"CT_sMRI",0.999999999999923,"mrisdp_121"
"CT_sMRI",0.999999999999923,"mrisdp_122"
"CT_sMRI",0.999999999999923,"mrisdp_123"
"CT_sMRI",0.999999999999923,"mrisdp_124"
"CT_sMRI",0.999999999999923,"mrisdp_125"
"CT_sMRI",0.999999999999923,"mrisdp_126"
"CT_sMRI",0.999999999999923,"mrisdp_127"
"CT_sMRI",0.999999999999923,"mrisdp_128"
"CT_sMRI",0.999999999999923,"mrisdp_129"
"CT_sMRI",0.999999999999923,"mrisdp_130"
"CT_sMRI",0.999999999999923,"mrisdp_131"
"CT_sMRI",0.999999999999923,"mrisdp_132"
"CT_sMRI",0.999999999999923,"mrisdp_133"
"CT_sMRI",0.999999999999923,"mrisdp_134"
"CT_sMRI",0.999999999999923,"mrisdp_135"
"CT_sMRI",0.999999999999923,"mrisdp_136"
"CT_sMRI",0.999999999999923,"mrisdp_137"
"CT_sMRI",0.999999999999923,"mrisdp_138"
"CT_sMRI",0.999999999999923,"mrisdp_139"
"CT_sMRI",0.999999999999923,"mrisdp_141"
"CT_sMRI",0.999999999999923,"mrisdp_142"
"CT_sMRI",0.999999999999923,"mrisdp_143"
"CT_sMRI",0.999999999999923,"mrisdp_144"
"CT_sMRI",0.999999999999923,"mrisdp_145"
"CT_sMRI",0.999999999999923,"mrisdp_146"
"CT_sMRI",0.999999999999923,"mrisdp_147"
"CT_sMRI",0.999999999999923,"mrisdp_148"
"fMRI",0.999999999999923,"ad_ad"
"fMRI",0.999999999999923,"ad_cgc"
"fMRI",0.999999999999923,"ad_ca"
"fMRI",0.999999999999923,"ad_dt"
"fMRI",0.999999999999923,"ad_dla"
"fMRI",0.999999999999923,"ad_fo"
"fMRI",0.999999999999923,"ad_n"
"fMRI",0.999999999999923,"ad_rspltp"
"fMRI",0.999999999999923,"ad_sa"
"fMRI",0.999999999999923,"ad_smh"
"fMRI",0.999999999999923,"ad_smm"
"fMRI",0.999999999999923,"ad_vta"
"fMRI",0.999999999999923,"ad_vs"
"fMRI",0.999999999999923,"cgc_ad"
"fMRI",0.999999999999923,"cgc_cgc"
"fMRI",0.999999999999923,"cgc_ca"
"fMRI",0.999999999999923,"cgc_dt"
"fMRI",0.999999999999923,"cgc_dla"
"fMRI",0.999999999999923,"cgc_fo"
"fMRI",0.999999999999923,"cgc_n"
"fMRI",0.999999999999923,"cgc_rspltp"
"fMRI",0.999999999999923,"cgc_sa"
"fMRI",0.999999999999923,"cgc_smh"
"fMRI",0.999999999999923,"cgc_smm"
"fMRI",0.999999999999923,"cgc_vta"
"fMRI",0.999999999999923,"cgc_vs"
"fMRI",0.999999999999923,"ca_ad"
"fMRI",0.999999999999923,"ca_cgc"
"fMRI",0.999999999999923,"ca_ca"
"fMRI",0.999999999999923,"ca_dt"
"fMRI",0.999999999999923,"ca_dla"
"fMRI",0.999999999999923,"ca_fo"
"fMRI",0.999999999999923,"ca_n"
"fMRI",0.999999999999923,"ca_rspltp"
"fMRI",0.999999999999923,"ca_sa"
"fMRI",0.999999999999923,"ca_smh"
"fMRI",0.999999999999923,"ca_smm"
"fMRI",0.999999999999923,"ca_vta"
"fMRI",0.999999999999923,"ca_vs"
"fMRI",0.999999999999923,"dt_ad"
"fMRI",0.999999999999923,"dt_cgc"
"fMRI",0.999999999999923,"dt_ca"
"fMRI",0.999999999999923,"dt_dt"
"fMRI",0.999999999999923,"dt_dla"
"fMRI",0.999999999999923,"dt_fo"
"fMRI",0.999999999999923,"dt_n"
"fMRI",0.999999999999923,"dt_rspltp"
"fMRI",0.999999999999923,"dt_sa"
"fMRI",0.999999999999923,"dt_smh"
"fMRI",0.999999999999923,"dt_smm"
"fMRI",0.999999999999923,"dt_vta"
"fMRI",0.999999999999923,"dt_vs"
"fMRI",0.999999999999923,"dla_ad"
"fMRI",0.999999999999923,"dla_cgc"
"fMRI",0.999999999999923,"dla_ca"
"fMRI",0.999999999999923,"dla_dt"
"fMRI",0.999999999999923,"dla_dla"
"fMRI",0.999999999999923,"dla_fo"
"fMRI",0.999999999999923,"dla_n"
"fMRI",0.999999999999923,"dla_rspltp"
"fMRI",0.999999999999923,"dla_sa"
"fMRI",0.999999999999923,"dla_smh"
"fMRI",0.999999999999923,"dla_smm"
"fMRI",0.999999999999923,"dla_vta"
"fMRI",0.999999999999923,"dla_vs"
"fMRI",0.999999999999923,"fo_ad"
"fMRI",0.999999999999923,"fo_cgc"
"fMRI",0.999999999999923,"fo_ca"
"fMRI",0.999999999999923,"fo_dt"
"fMRI",0.999999999999923,"fo_dla"
"fMRI",0.999999999999923,"fo_fo"
"fMRI",0.999999999999923,"fo_n"
"fMRI",0.999999999999923,"fo_rspltp"
"fMRI",0.999999999999923,"fo_sa"
"fMRI",0.999999999999923,"fo_smh"
"fMRI",0.999999999999923,"fo_smm"
"fMRI",0.999999999999923,"fo_vta"
"fMRI",0.999999999999923,"fo_vs"
"fMRI",0.999999999999923,"n_ad"
"fMRI",0.999999999999923,"n_cgc"
"fMRI",0.999999999999923,"n_ca"
"fMRI",0.999999999999923,"n_dt"
"fMRI",0.999999999999923,"n_dla"
"fMRI",0.999999999999923,"n_fo"
"fMRI",0.999999999999923,"n_n"
"fMRI",0.999999999999923,"n_rspltp"
"fMRI",0.999999999999923,"n_sa"
"fMRI",0.999999999999923,"n_smh"
"fMRI",0.999999999999923,"n_smm"
"fMRI",0.999999999999923,"n_vta"
"fMRI",0.999999999999923,"n_vs"
"fMRI",0.999999999999923,"rspltp_ad"
"fMRI",0.999999999999923,"rspltp_cgc"
"fMRI",0.999999999999923,"rspltp_ca"
"fMRI",0.999999999999923,"rspltp_dt"
"fMRI",0.999999999999923,"rspltp_dla"
"fMRI",0.999999999999923,"rspltp_fo"
"fMRI",0.999999999999923,"rspltp_n"
"fMRI",0.999999999999923,"rspltp_rspltp"
"fMRI",0.999999999999923,"rspltp_sa"
"fMRI",0.999999999999923,"rspltp_smh"
"fMRI",0.999999999999923,"rspltp_smm"
"fMRI",0.999999999999923,"rspltp_vta"
"fMRI",0.999999999999923,"rspltp_vs"
"fMRI",0.999999999999923,"sa_ad"
"fMRI",0.999999999999923,"sa_cgc"
"fMRI",0.999999999999923,"sa_ca"
"fMRI",0.999999999999923,"sa_dt"
"fMRI",0.999999999999923,"sa_dla"
"fMRI",0.999999999999923,"sa_fo"
"fMRI",0.999999999999923,"sa_n"
"fMRI",0.999999999999923,"sa_rspltp"
"fMRI",0.999999999999923,"sa_sa"
"fMRI",0.999999999999923,"sa_smh"
"fMRI",0.999999999999923,"sa_smm"
"fMRI",0.999999999999923,"sa_vta"
"fMRI",0.999999999999923,"sa_vs"
"fMRI",0.999999999999923,"smh_ad"
"fMRI",0.999999999999923,"smh_cgc"
"fMRI",0.999999999999923,"smh_ca"
"fMRI",0.999999999999923,"smh_dt"
"fMRI",0.999999999999923,"smh_dla"
"fMRI",0.999999999999923,"smh_fo"
"fMRI",0.999999999999923,"smh_n"
"fMRI",0.999999999999923,"smh_rspltp"
"fMRI",0.999999999999923,"smh_sa"
"fMRI",0.999999999999923,"smh_smh"
"fMRI",0.999999999999923,"smh_smm"
"fMRI",0.999999999999923,"smh_vta"
"fMRI",0.999999999999923,"smh_vs"
"fMRI",0.999999999999923,"smm_ad"
"fMRI",0.999999999999923,"smm_cgc"
"fMRI",0.999999999999923,"smm_ca"
"fMRI",0.999999999999923,"smm_dt"
"fMRI",0.999999999999923,"smm_dla"
"fMRI",0.999999999999923,"smm_fo"
"fMRI",0.999999999999923,"smm_n"
"fMRI",0.999999999999923,"smm_rspltp"
"fMRI",0.999999999999923,"smm_sa"
"fMRI",0.999999999999923,"smm_smh"
"fMRI",0.999999999999923,"smm_smm"
"fMRI",0.999999999999923,"smm_vta"
"fMRI",0.999999999999923,"smm_vs"
"fMRI",0.999999999999923,"vta_ad"
"fMRI",0.999999999999923,"vta_cgc"
"fMRI",0.999999999999923,"vta_ca"
"fMRI",0.999999999999923,"vta_dt"
"fMRI",0.999999999999923,"vta_dla"
"fMRI",0.999999999999923,"vta_fo"
"fMRI",0.999999999999923,"vta_n"
"fMRI",0.999999999999923,"vta_rspltp"
"fMRI",0.999999999999923,"vta_sa"
"fMRI",0.999999999999923,"vta_smh"
"fMRI",0.999999999999923,"vta_smm"
"fMRI",0.999999999999923,"vta_vta"
"fMRI",0.999999999999923,"vta_vs"
"fMRI",0.999999999999923,"vs_ad"
"fMRI",0.999999999999923,"vs_cgc"
"fMRI",0.999999999999923,"vs_ca"
"fMRI",0.999999999999923,"vs_dt"
"fMRI",0.999999999999923,"vs_dla"
"fMRI",0.999999999999923,"vs_fo"
"fMRI",0.999999999999923,"vs_n"
"fMRI",0.999999999999923,"vs_rspltp"
"fMRI",0.999999999999923,"vs_sa"
"fMRI",0.999999999999923,"vs_smh"
"fMRI",0.999999999999923,"vs_smm"
"fMRI",0.999999999999923,"vs_vta"
"fMRI",0.999999999999923,"vs_vs"
"ela",0.999799999999923,"nsc_p_ss_mean_3_items"
"CT_sMRI",0.999799999999923,"mrisdp_17"
"ela",0.999599999999923,"neighborhood_crime_y"
"CT_sMRI",0.998199999999923,"mrisdp_66"
"ela",0.997599999999923,"reshist_addr1_adi_wsum"
"ela",0.993999999999923,"parent_monitor_q5_y"
"ela",0.985399999999924,"fam_history_11_yes_no"
"ela",0.982399999999924,"ksads_ptsd_raw_766_p"
"ela",0.979199999999925,"asr_q73_p"
"ela",0.967399999999926,"fam_history_6_yes_no"
"ela",0.954999999999927,"fam_enviro9r_p"
"ela",0.945599999999928,"asr_scr_antisocial_r"
"ela",0.93439999999993,"asr_scr_somaticpr_r"
"ela",0.919799999999931,"asr_q68_p"
"ela",0.915399999999932,"parent_monitor_q4_y"
"ela",0.876999999999936,"fam_enviro5_p"
"ela",0.871599999999937,"devhx_9_tobacco"
"ela",0.824199999999942,"fes_youth_q2"
"ela",0.823999999999942,"school_6_y"
"ela",0.823199999999942,"crpbi_caregiver13_y"
"ela",0.781199999999947,"fes_youth_q1"
"ela",0.744399999999951,"ksads_ptsd_raw_770_p"
"ela",0.731799999999952,"ksads_ptsd_raw_760_p"
"CT_sMRI",0.700399999999956,"mrisdp_140"
"ela",0.691999999999956,"kbi_p_c_bully"
"ela",0.689199999999957,"fam_enviro8_p"
"ela",0.648599999999961,"parent_monitor_q2_y"
"ela",0.644599999999962,"parent_monitor_q1_y"
"ela",0.641999999999962,"crpbi_parent4_y"
"ela",0.631799999999963,"famhx_ss_fath_prob_dg_p"
"ela",0.588799999999968,"asr_scr_avoidant_r"
"ela",0.584999999999968,"fes_youth_q7"
"ela",0.578999999999969,"parent_monitor_q3_y"
"ela",0.516599999999976,"crpbi_caregiver14_y"
"ela",0.501999999999977,"fes_youth_q8"
