"View","Feature","Component","Probability"
"covariates","highest_demo_ed_bl","3",0.999999999999923
"covariates","highest_demo_ed_bl","4",0.999999999999923
"covariates","highest_demo_ed_bl","5",0.999999999999923
"covariates","highest_demo_ed_bl","6",0.999999999999923
"covariates","highest_demo_ed_bl","7",0.999999999999923
"covariates","highest_demo_ed_bl","8",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","1",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","2",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","3",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","4",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","5",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","6",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","7",0.999999999999923
"covariates","demo_prnt_marital_v2_bl","8",0.999999999999923
"sMRI_SA","mrisdp_308","1",0.999999999999923
"sMRI_SA","mrisdp_310","1",0.999999999999923
"sMRI_SA","mrisdp_317","1",0.999999999999923
"sMRI_SA","mrisdp_318","1",0.999999999999923
"sMRI_SA","mrisdp_319","1",0.999999999999923
"sMRI_SA","mrisdp_320","1",0.999999999999923
"sMRI_SA","mrisdp_326","1",0.999999999999923
"sMRI_SA","mrisdp_333","1",0.999999999999923
"sMRI_SA","mrisdp_336","1",0.999999999999923
"sMRI_SA","mrisdp_350","1",0.999999999999923
"sMRI_SA","mrisdp_378","1",0.999999999999923
"sMRI_SA","mrisdp_382","1",0.999999999999923
"sMRI_SA","mrisdp_383","1",0.999999999999923
"sMRI_SA","mrisdp_384","1",0.999999999999923
"sMRI_SA","mrisdp_392","1",0.999999999999923
"sMRI_SA","mrisdp_393","1",0.999999999999923
"sMRI_SA","mrisdp_400","1",0.999999999999923
"sMRI_SA","mrisdp_410","1",0.999999999999923
"sMRI_SA","mrisdp_414","1",0.999999999999923
"sMRI_SA","mrisdp_418","1",0.999999999999923
"sMRI_SA","mrisdp_424","1",0.999999999999923
"sMRI_CT","mrisdp_19","4",0.999999999999923
"sMRI_CT","mrisdp_25","4",0.999999999999923
"sMRI_CT","mrisdp_26","4",0.999999999999923
"sMRI_CT","mrisdp_93","4",0.999999999999923
"sMRI_CT","mrisdp_99","4",0.999999999999923
"sMRI_CT","mrisdp_101","4",0.999999999999923
"sMRI_SA","mrisdp_309","1",0.999799999999923
"sMRI_SA","mrisdp_425","1",0.999799999999923
"sMRI_SA","mrisdp_429","1",0.999799999999923
"sMRI_CT","mrisdp_20","4",0.999799999999923
"sMRI_SA","mrisdp_435","1",0.999599999999923
"sMRI_CT","mrisdp_71","4",0.999599999999923
"sMRI_CT","mrisdp_38","4",0.999199999999923
"sMRI_CT","mrisdp_108","4",0.998999999999923
"sMRI_SA","mrisdp_440","1",0.998599999999923
"sMRI_SA","mrisdp_391","1",0.998399999999923
"sMRI_CT","mrisdp_27","4",0.998399999999923
"sMRI_SA","mrisdp_306","1",0.998199999999923
"sMRI_CT","mrisdp_116","4",0.997599999999923
"sMRI_SA","mrisdp_394","1",0.997399999999923
"sMRI_SA","mrisdp_422","1",0.996999999999923
"sMRI_CT","mrisdp_12","4",0.996599999999923
"sMRI_SA","mrisdp_395","1",0.995999999999923
"sMRI_CT","mrisdp_112","4",0.995999999999923
"sMRI_CT","mrisdp_34","4",0.995399999999923
"sMRI_SA","mrisdp_449","1",0.995199999999923
"sMRI_SA","mrisdp_351","1",0.993999999999923
"sMRI_SA","mrisdp_368","1",0.993199999999923
"sMRI_SA","mrisdp_405","1",0.991799999999923
"sMRI_CT","mrisdp_95","4",0.991399999999923
"sMRI_CT","mrisdp_100","4",0.983999999999924
"sMRI_SA","mrisdp_375","1",0.983599999999924
"sMRI_CT","mrisdp_76","4",0.981599999999925
"sMRI_SA","mrisdp_331","1",0.981199999999925
"sMRI_SA","mrisdp_448","1",0.979999999999925
"sMRI_CT","mrisdp_15","4",0.979399999999925
"sMRI_SA","mrisdp_345","1",0.973799999999925
"sMRI_SA","mrisdp_304","1",0.971799999999926
"sMRI_SA","mrisdp_407","1",0.970599999999926
"sMRI_SA","mrisdp_354","1",0.969799999999926
"sMRI_CT","mrisdp_88","4",0.963999999999926
"sMRI_SA","mrisdp_366","1",0.961599999999927
"sMRI_CT","mrisdp_36","4",0.958199999999927
"sMRI_SA","mrisdp_381","1",0.957399999999927
"sMRI_SA","mrisdp_377","1",0.952199999999928
"sMRI_CT","mrisdp_29","4",0.949599999999928
"sMRI_CT","mrisdp_146","4",0.949599999999928
"sMRI_SA","mrisdp_420","1",0.947399999999928
"sMRI_SA","mrisdp_349","1",0.946599999999928
"sMRI_SA","mrisdp_411","1",0.946199999999928
"sMRI_SA","mrisdp_397","1",0.945199999999929
"sMRI_CT","mrisdp_42","4",0.942799999999929
"sMRI_SA","mrisdp_433","1",0.941199999999929
"sMRI_CT","mrisdp_94","4",0.937799999999929
"sMRI_CT","mrisdp_111","4",0.93279999999993
"sMRI_SA","mrisdp_323","1",0.927199999999931
"sMRI_SA","mrisdp_413","1",0.924799999999931
"sMRI_SA","mrisdp_421","1",0.920799999999931
"sMRI_SA","mrisdp_387","1",0.919799999999931
"sMRI_SA","mrisdp_379","1",0.919399999999931
"sMRI_SA","mrisdp_337","1",0.918599999999931
"sMRI_SA","mrisdp_363","1",0.918199999999932
"sMRI_SA","mrisdp_311","1",0.917599999999932
"sMRI_SA","mrisdp_367","1",0.916799999999932
"sMRI_SA","mrisdp_346","1",0.916599999999932
"sMRI_SA","mrisdp_355","1",0.907599999999933
"sMRI_SA","mrisdp_398","1",0.904199999999933
"sMRI_SA","mrisdp_328","1",0.899999999999934
"sMRI_SA","mrisdp_344","1",0.898399999999934
"sMRI_SA","mrisdp_356","1",0.891599999999934
"sMRI_SA","mrisdp_396","1",0.888399999999935
"sMRI_SA","mrisdp_442","1",0.888399999999935
"sMRI_SA","mrisdp_404","1",0.883199999999935
"sMRI_SA","mrisdp_365","1",0.881599999999936
"sMRI_SA","mrisdp_330","1",0.878599999999936
"sMRI_SA","mrisdp_316","1",0.877199999999936
"sMRI_CT","mrisdp_89","4",0.875999999999936
"sMRI_SA","mrisdp_430","1",0.874999999999936
"sMRI_SA","mrisdp_441","1",0.872799999999937
"sMRI_SA","mrisdp_362","1",0.872599999999937
"sMRI_SA","mrisdp_332","1",0.863599999999938
"sMRI_SA","mrisdp_324","1",0.861599999999938
"sMRI_SA","mrisdp_347","1",0.859399999999938
"sMRI_SA","mrisdp_321","1",0.853799999999939
"sMRI_SA","mrisdp_369","1",0.849599999999939
"sMRI_CT","mrisdp_103","4",0.846799999999939
"sMRI_SA","mrisdp_437","1",0.846599999999939
"sMRI_SA","mrisdp_327","1",0.84539999999994
"sMRI_SA","mrisdp_445","1",0.83799999999994
"sMRI_SA","mrisdp_364","1",0.836599999999941
"sMRI_SA","mrisdp_380","1",0.834799999999941
"sMRI_SA","mrisdp_434","1",0.833599999999941
"sMRI_SA","mrisdp_439","1",0.807999999999944
"sMRI_SA","mrisdp_343","1",0.802799999999944
"sMRI_SA","mrisdp_305","1",0.799599999999945
"sMRI_SA","mrisdp_428","1",0.798599999999945
"sMRI_SA","mrisdp_415","1",0.796599999999945
"sMRI_SA","mrisdp_436","1",0.795199999999945
"sMRI_CT","mrisdp_129","4",0.793799999999945
"sMRI_CT","mrisdp_86","8",0.791799999999945
"sMRI_CT","mrisdp_52","8",0.788999999999946
"sMRI_SA","mrisdp_348","1",0.787199999999946
"sMRI_SA","mrisdp_338","1",0.786999999999946
"sMRI_CT","mrisdp_75","8",0.784999999999946
"sMRI_CT","mrisdp_6","8",0.784799999999946
"sMRI_SA","mrisdp_322","1",0.784199999999946
"sMRI_SA","mrisdp_341","1",0.784199999999946
"sMRI_CT","mrisdp_121","8",0.782399999999946
"sMRI_CT","mrisdp_117","8",0.781799999999947
"sMRI_CT","mrisdp_79","8",0.781599999999947
"sMRI_CT","mrisdp_98","8",0.781599999999947
"sMRI_SA","mrisdp_334","1",0.781199999999947
"sMRI_CT","mrisdp_4","8",0.780799999999947
"sMRI_CT","mrisdp_54","8",0.779799999999947
"sMRI_CT","mrisdp_127","8",0.779199999999947
"sMRI_CT","mrisdp_139","8",0.778999999999947
"sMRI_CT","mrisdp_114","8",0.777999999999947
"sMRI_SA","mrisdp_303","1",0.777199999999947
"sMRI_CT","mrisdp_131","8",0.775599999999947
"sMRI_CT","mrisdp_65","8",0.775399999999947
"sMRI_CT","mrisdp_132","8",0.773799999999947
"sMRI_CT","mrisdp_24","8",0.772399999999948
"sMRI_CT","mrisdp_119","8",0.771799999999948
"sMRI_CT","mrisdp_11","8",0.770799999999948
"sMRI_CT","mrisdp_107","8",0.770199999999948
"sMRI_CT","mrisdp_37","8",0.769399999999948
"sMRI_CT","mrisdp_85","8",0.768999999999948
"sMRI_CT","mrisdp_147","8",0.768999999999948
"sMRI_CT","mrisdp_78","8",0.768399999999948
"sMRI_CT","mrisdp_120","8",0.767999999999948
"sMRI_CT","mrisdp_35","8",0.767799999999948
"sMRI_CT","mrisdp_141","8",0.767199999999948
"sMRI_CT","mrisdp_118","8",0.766999999999948
"sMRI_CT","mrisdp_1","8",0.766399999999948
"sMRI_CT","mrisdp_123","8",0.765399999999948
"sMRI_CT","mrisdp_130","8",0.761999999999949
"sMRI_CT","mrisdp_115","8",0.760199999999949
"sMRI_CT","mrisdp_145","4",0.758999999999949
"sMRI_CT","mrisdp_58","8",0.758799999999949
"sMRI_CT","mrisdp_14","4",0.75419999999995
"sMRI_CT","mrisdp_109","8",0.75319999999995
"sMRI_CT","mrisdp_16","8",0.75259999999995
"sMRI_SA","mrisdp_340","1",0.75019999999995
"sMRI_CT","mrisdp_5","8",0.741999999999951
"sMRI_CT","mrisdp_46","8",0.740199999999951
"sMRI_CT","mrisdp_104","8",0.739199999999951
"sMRI_CT","mrisdp_60","8",0.738799999999951
"fMRI","cgc_cgc","7",0.728999999999952
"sMRI_CT","mrisdp_87","8",0.728399999999952
"fMRI","dla_dt","7",0.723999999999953
"sMRI_CT","mrisdp_90","8",0.722799999999953
"fMRI","dt_cgc","7",0.721799999999953
"fMRI","cgc_dt","7",0.720599999999953
"fMRI","dt_dla","7",0.719999999999953
"fMRI","dla_dla","7",0.717199999999954
"sMRI_CT","mrisdp_126","8",0.716799999999954
"sMRI_CT","mrisdp_45","8",0.714999999999954
"sMRI_CT","mrisdp_41","8",0.713599999999954
"sMRI_CT","mrisdp_133","8",0.712599999999954
"sMRI_CT","mrisdp_64","8",0.707199999999955
"fMRI","n_cgc","7",0.706399999999955
"fMRI","dla_n","7",0.706199999999955
"fMRI","n_dla","7",0.705999999999955
"sMRI_CT","mrisdp_68","8",0.704199999999955
"sMRI_CT","mrisdp_43","4",0.703799999999955
"fMRI","vs_vs","3",0.702599999999955
"fMRI","cgc_n","7",0.701799999999955
"fMRI","vs_n","3",0.698799999999956
"fMRI","dla_cgc","7",0.695399999999956
"fMRI","n_vs","3",0.693999999999956
"sMRI_SA","mrisdp_390","1",0.693399999999956
"fMRI","cgc_dla","7",0.692199999999956
"sMRI_CT","mrisdp_53","8",0.684999999999957
"sMRI_CT","mrisdp_72","8",0.681999999999958
"sMRI_CT","mrisdp_138","8",0.680999999999958
"sMRI_CT","mrisdp_128","8",0.679999999999958
"fMRI","n_dt","3",0.677799999999958
"fMRI","dt_vs","3",0.677599999999958
"fMRI","vta_dla","7",0.675199999999958
"fMRI","dt_n","3",0.673799999999958
"fMRI","vs_dt","3",0.669399999999959
"sMRI_CT","mrisdp_67","4",0.668599999999959
"sMRI_SA","mrisdp_373","1",0.668199999999959
"fMRI","dt_dt","7",0.666399999999959
"sMRI_CT","mrisdp_28","8",0.66199999999996
"fMRI","dla_vta","7",0.66179999999996
"fMRI","vta_vs","3",0.66099999999996
"fMRI","vs_vta","3",0.65799999999996
"sMRI_CT","mrisdp_7","4",0.65639999999996
"sMRI_CT","mrisdp_102","8",0.65599999999996
"sMRI_CT","mrisdp_56","8",0.649599999999961
"fMRI","dt_n","7",0.646799999999961
"sMRI_CT","mrisdp_49","8",0.641199999999962
"fMRI","n_dt","7",0.640399999999962
"sMRI_CT","mrisdp_73","8",0.639799999999962
"sMRI_CT","mrisdp_122","8",0.634999999999963
"sMRI_CT","mrisdp_18","4",0.633199999999963
"sMRI_CT","mrisdp_22","8",0.630799999999963
"sMRI_SA","mrisdp_313","1",0.629999999999963
"sMRI_SA","mrisdp_372","1",0.627399999999964
"sMRI_CT","mrisdp_69","4",0.623199999999964
"sMRI_CT","mrisdp_13","8",0.622599999999964
"sMRI_CT","mrisdp_47","8",0.621199999999964
"fMRI","n_n","3",0.617799999999965
"fMRI","cgc_cgc","2",0.616399999999965
"fMRI","dt_dt","3",0.615799999999965
"sMRI_CT","mrisdp_80","8",0.606999999999966
"sMRI_SA","mrisdp_450","1",0.606799999999966
"sMRI_CT","mrisdp_8","8",0.604599999999966
"sMRI_CT","mrisdp_92","8",0.601599999999966
"sMRI_SA","mrisdp_314","1",0.600399999999967
"sMRI_SA","mrisdp_376","1",0.596999999999967
"fMRI","vs_ad","2",0.596399999999967
"sMRI_SA","mrisdp_374","1",0.596199999999967
"fMRI","ad_vs","2",0.592399999999967
"sMRI_SA","mrisdp_408","1",0.591599999999967
"sMRI_CT","mrisdp_96","8",0.589799999999968
"fMRI","vs_fo","3",0.586999999999968
"sMRI_CT","mrisdp_125","4",0.583199999999968
"fMRI","dla_vs","7",0.579799999999969
"fMRI","fo_vs","3",0.579599999999969
"fMRI","vs_dla","7",0.574399999999969
"fMRI","ad_ad","2",0.57259999999997
"sMRI_SA","mrisdp_312","1",0.57099999999997
"fMRI","ad_vta","2",0.56899999999997
"sMRI_SA","mrisdp_335","1",0.563199999999971
"fMRI","vta_ad","2",0.562999999999971
"fMRI","dt_vta","3",0.562599999999971
"fMRI","smm_vta","2",0.561599999999971
"fMRI","vta_dt","3",0.560199999999971
"fMRI","vta_smm","2",0.559799999999971
"ELA","asr_scr_adhd_r","5",0.554199999999972
"ELA","asr_scr_antisocial_r","5",0.553999999999972
"ELA","asr_scr_hyperactive_r","5",0.553199999999972
"ELA","asr_scr_inattention_r","5",0.552799999999972
"ELA","ksads_ptsd_raw_766_p","5",0.551799999999972
"sMRI_CT","mrisdp_57","8",0.549399999999972
"ELA","asr_scr_depress_r","5",0.548999999999972
"ELA","asr_scr_anxdisord_r","5",0.548799999999972
"sMRI_CT","mrisdp_81","8",0.543599999999973
"fMRI","ad_cgc","2",0.535199999999974
"sMRI_CT","mrisdp_30","8",0.532799999999974
"ELA","ksads_ptsd_raw_754_p","4",0.532599999999974
"sMRI_CT","mrisdp_30","4",0.530999999999974
"fMRI","cgc_ad","2",0.529999999999974
"sMRI_CT","mrisdp_73","4",0.528199999999974
"fMRI","n_vta","3",0.528199999999974
"fMRI","cgc_vs","2",0.525599999999975
"fMRI","vta_n","3",0.523599999999975
"fMRI","vs_cgc","2",0.522599999999975
"sMRI_SA","mrisdp_339","1",0.516199999999976
"sMRI_CT","mrisdp_33","8",0.509399999999977
"sMRI_SA","mrisdp_399","1",0.507199999999977
