"View","Probability","Feature"
"sMRI_SA",0.999999999999923,"mrisdp_322"
"sMRI_SA",0.999999999999923,"mrisdp_323"
"sMRI_SA",0.999999999999923,"mrisdp_324"
"sMRI_SA",0.999999999999923,"mrisdp_325"
"sMRI_SA",0.999999999999923,"mrisdp_326"
"sMRI_SA",0.999999999999923,"mrisdp_327"
"sMRI_SA",0.999999999999923,"mrisdp_328"
"sMRI_SA",0.999999999999923,"mrisdp_329"
"sMRI_SA",0.999999999999923,"mrisdp_330"
"sMRI_SA",0.999999999999923,"mrisdp_331"
"sMRI_SA",0.999999999999923,"mrisdp_332"
"sMRI_SA",0.999999999999923,"mrisdp_333"
"sMRI_SA",0.999999999999923,"mrisdp_334"
"sMRI_SA",0.999999999999923,"mrisdp_336"
"sMRI_SA",0.999999999999923,"mrisdp_337"
"sMRI_SA",0.999999999999923,"mrisdp_338"
"sMRI_SA",0.999999999999923,"mrisdp_339"
"sMRI_SA",0.999999999999923,"mrisdp_340"
"sMRI_SA",0.999999999999923,"mrisdp_341"
"sMRI_SA",0.999999999999923,"mrisdp_342"
"sMRI_SA",0.999999999999923,"mrisdp_343"
"sMRI_SA",0.999999999999923,"mrisdp_344"
"sMRI_SA",0.999999999999923,"mrisdp_345"
"sMRI_SA",0.999999999999923,"mrisdp_346"
"sMRI_SA",0.999999999999923,"mrisdp_347"
"sMRI_SA",0.999999999999923,"mrisdp_348"
"sMRI_SA",0.999999999999923,"mrisdp_349"
"sMRI_SA",0.999999999999923,"mrisdp_350"
"sMRI_SA",0.999999999999923,"mrisdp_351"
"sMRI_SA",0.999999999999923,"mrisdp_352"
"sMRI_SA",0.999999999999923,"mrisdp_353"
"sMRI_SA",0.999999999999923,"mrisdp_354"
"sMRI_SA",0.999999999999923,"mrisdp_355"
"sMRI_SA",0.999999999999923,"mrisdp_356"
"sMRI_SA",0.999999999999923,"mrisdp_358"
"sMRI_SA",0.999999999999923,"mrisdp_359"
"sMRI_SA",0.999999999999923,"mrisdp_360"
"sMRI_SA",0.999999999999923,"mrisdp_361"
"sMRI_SA",0.999999999999923,"mrisdp_362"
"sMRI_SA",0.999999999999923,"mrisdp_363"
"sMRI_SA",0.999999999999923,"mrisdp_364"
"sMRI_SA",0.999999999999923,"mrisdp_365"
"sMRI_SA",0.999999999999923,"mrisdp_366"
"sMRI_SA",0.999999999999923,"mrisdp_367"
"sMRI_SA",0.999999999999923,"mrisdp_368"
"sMRI_SA",0.999999999999923,"mrisdp_369"
"sMRI_SA",0.999999999999923,"mrisdp_370"
"sMRI_SA",0.999999999999923,"mrisdp_371"
"sMRI_SA",0.999999999999923,"mrisdp_372"
"sMRI_SA",0.999999999999923,"mrisdp_373"
"sMRI_SA",0.999999999999923,"mrisdp_374"
"sMRI_SA",0.999999999999923,"mrisdp_375"
"sMRI_SA",0.999999999999923,"mrisdp_376"
"sMRI_SA",0.999999999999923,"mrisdp_377"
"sMRI_SA",0.999999999999923,"mrisdp_378"
"sMRI_SA",0.999999999999923,"mrisdp_379"
"sMRI_SA",0.999999999999923,"mrisdp_380"
"sMRI_SA",0.999999999999923,"mrisdp_381"
"sMRI_SA",0.999999999999923,"mrisdp_382"
"sMRI_SA",0.999999999999923,"mrisdp_383"
"sMRI_SA",0.999999999999923,"mrisdp_384"
"sMRI_SA",0.999999999999923,"mrisdp_385"
"sMRI_SA",0.999999999999923,"mrisdp_386"
"sMRI_SA",0.999999999999923,"mrisdp_387"
"sMRI_SA",0.999999999999923,"mrisdp_388"
"sMRI_SA",0.999999999999923,"mrisdp_389"
"sMRI_SA",0.999999999999923,"mrisdp_390"
"sMRI_SA",0.999999999999923,"mrisdp_391"
"sMRI_SA",0.999999999999923,"mrisdp_392"
"sMRI_SA",0.999999999999923,"mrisdp_393"
"sMRI_SA",0.999999999999923,"mrisdp_394"
"sMRI_SA",0.999999999999923,"mrisdp_395"
"sMRI_SA",0.999999999999923,"mrisdp_396"
"sMRI_SA",0.999999999999923,"mrisdp_397"
"sMRI_SA",0.999999999999923,"mrisdp_398"
"sMRI_SA",0.999999999999923,"mrisdp_399"
"sMRI_SA",0.999999999999923,"mrisdp_400"
"sMRI_SA",0.999999999999923,"mrisdp_401"
"sMRI_SA",0.999999999999923,"mrisdp_402"
"sMRI_SA",0.999999999999923,"mrisdp_403"
"sMRI_SA",0.999999999999923,"mrisdp_404"
"sMRI_SA",0.999999999999923,"mrisdp_405"
"sMRI_SA",0.999999999999923,"mrisdp_406"
"sMRI_SA",0.999999999999923,"mrisdp_407"
"sMRI_SA",0.999999999999923,"mrisdp_408"
"sMRI_SA",0.999999999999923,"mrisdp_409"
"sMRI_SA",0.999999999999923,"mrisdp_410"
"sMRI_SA",0.999999999999923,"mrisdp_411"
"sMRI_SA",0.999999999999923,"mrisdp_412"
"sMRI_SA",0.999999999999923,"mrisdp_413"
"sMRI_SA",0.999999999999923,"mrisdp_414"
"sMRI_SA",0.999999999999923,"mrisdp_415"
"sMRI_SA",0.999999999999923,"mrisdp_417"
"sMRI_SA",0.999999999999923,"mrisdp_418"
"sMRI_SA",0.999999999999923,"mrisdp_419"
"sMRI_SA",0.999999999999923,"mrisdp_420"
"sMRI_SA",0.999999999999923,"mrisdp_421"
"sMRI_SA",0.999999999999923,"mrisdp_422"
"sMRI_SA",0.999999999999923,"mrisdp_423"
"sMRI_SA",0.999999999999923,"mrisdp_424"
"sMRI_SA",0.999999999999923,"mrisdp_425"
"sMRI_SA",0.999999999999923,"mrisdp_426"
"sMRI_SA",0.999999999999923,"mrisdp_427"
"sMRI_SA",0.999999999999923,"mrisdp_428"
"sMRI_SA",0.999999999999923,"mrisdp_429"
"sMRI_SA",0.999999999999923,"mrisdp_430"
"sMRI_SA",0.999999999999923,"mrisdp_431"
"sMRI_SA",0.999999999999923,"mrisdp_432"
"sMRI_SA",0.999999999999923,"mrisdp_433"
"sMRI_SA",0.999999999999923,"mrisdp_434"
"sMRI_SA",0.999999999999923,"mrisdp_435"
"sMRI_SA",0.999999999999923,"mrisdp_436"
"sMRI_SA",0.999999999999923,"mrisdp_437"
"sMRI_SA",0.999999999999923,"mrisdp_438"
"sMRI_SA",0.999999999999923,"mrisdp_439"
"sMRI_SA",0.999999999999923,"mrisdp_440"
"sMRI_SA",0.999999999999923,"mrisdp_441"
"sMRI_SA",0.999999999999923,"mrisdp_442"
"sMRI_SA",0.999999999999923,"mrisdp_443"
"sMRI_SA",0.999999999999923,"mrisdp_444"
"sMRI_SA",0.999999999999923,"mrisdp_445"
"sMRI_SA",0.999999999999923,"mrisdp_446"
"sMRI_SA",0.999999999999923,"mrisdp_447"
"sMRI_SA",0.999999999999923,"mrisdp_448"
"sMRI_SA",0.999999999999923,"mrisdp_449"
"sMRI_SA",0.999999999999923,"mrisdp_450"
"sMRI_CT",0.999999999999923,"mrisdp_1"
"sMRI_CT",0.999999999999923,"mrisdp_2"
"sMRI_CT",0.999999999999923,"mrisdp_3"
"sMRI_CT",0.999999999999923,"mrisdp_4"
"sMRI_CT",0.999999999999923,"mrisdp_5"
"sMRI_CT",0.999999999999923,"mrisdp_6"
"sMRI_CT",0.999999999999923,"mrisdp_7"
"sMRI_CT",0.999999999999923,"mrisdp_8"
"sMRI_CT",0.999999999999923,"mrisdp_9"
"sMRI_CT",0.999999999999923,"mrisdp_11"
"sMRI_CT",0.999999999999923,"mrisdp_12"
"sMRI_CT",0.999999999999923,"mrisdp_13"
"sMRI_CT",0.999999999999923,"mrisdp_14"
"sMRI_CT",0.999999999999923,"mrisdp_15"
"sMRI_CT",0.999999999999923,"mrisdp_16"
"sMRI_CT",0.999999999999923,"mrisdp_18"
"sMRI_CT",0.999999999999923,"mrisdp_19"
"sMRI_CT",0.999999999999923,"mrisdp_20"
"sMRI_CT",0.999999999999923,"mrisdp_21"
"sMRI_CT",0.999999999999923,"mrisdp_22"
"sMRI_CT",0.999999999999923,"mrisdp_23"
"sMRI_CT",0.999999999999923,"mrisdp_24"
"sMRI_CT",0.999999999999923,"mrisdp_25"
"sMRI_CT",0.999999999999923,"mrisdp_26"
"sMRI_CT",0.999999999999923,"mrisdp_27"
"sMRI_CT",0.999999999999923,"mrisdp_28"
"sMRI_CT",0.999999999999923,"mrisdp_29"
"sMRI_CT",0.999999999999923,"mrisdp_30"
"sMRI_CT",0.999999999999923,"mrisdp_33"
"sMRI_CT",0.999999999999923,"mrisdp_34"
"sMRI_CT",0.999999999999923,"mrisdp_35"
"sMRI_CT",0.999999999999923,"mrisdp_36"
"sMRI_CT",0.999999999999923,"mrisdp_37"
"sMRI_CT",0.999999999999923,"mrisdp_38"
"sMRI_CT",0.999999999999923,"mrisdp_39"
"sMRI_CT",0.999999999999923,"mrisdp_41"
"sMRI_CT",0.999999999999923,"mrisdp_42"
"sMRI_CT",0.999999999999923,"mrisdp_43"
"sMRI_CT",0.999999999999923,"mrisdp_44"
"sMRI_CT",0.999999999999923,"mrisdp_45"
"sMRI_CT",0.999999999999923,"mrisdp_46"
"sMRI_CT",0.999999999999923,"mrisdp_47"
"sMRI_CT",0.999999999999923,"mrisdp_48"
"sMRI_CT",0.999999999999923,"mrisdp_49"
"sMRI_CT",0.999999999999923,"mrisdp_50"
"sMRI_CT",0.999999999999923,"mrisdp_51"
"sMRI_CT",0.999999999999923,"mrisdp_52"
"sMRI_CT",0.999999999999923,"mrisdp_53"
"sMRI_CT",0.999999999999923,"mrisdp_54"
"sMRI_CT",0.999999999999923,"mrisdp_55"
"sMRI_CT",0.999999999999923,"mrisdp_56"
"sMRI_CT",0.999999999999923,"mrisdp_57"
"sMRI_CT",0.999999999999923,"mrisdp_58"
"sMRI_CT",0.999999999999923,"mrisdp_59"
"sMRI_CT",0.999999999999923,"mrisdp_60"
"sMRI_CT",0.999999999999923,"mrisdp_61"
"sMRI_CT",0.999999999999923,"mrisdp_65"
"sMRI_CT",0.999999999999923,"mrisdp_67"
"sMRI_CT",0.999999999999923,"mrisdp_68"
"sMRI_CT",0.999999999999923,"mrisdp_69"
"sMRI_CT",0.999999999999923,"mrisdp_71"
"sMRI_CT",0.999999999999923,"mrisdp_72"
"sMRI_CT",0.999999999999923,"mrisdp_73"
"sMRI_CT",0.999999999999923,"mrisdp_74"
"sMRI_CT",0.999999999999923,"mrisdp_75"
"sMRI_CT",0.999999999999923,"mrisdp_76"
"sMRI_CT",0.999999999999923,"mrisdp_77"
"sMRI_CT",0.999999999999923,"mrisdp_78"
"sMRI_CT",0.999999999999923,"mrisdp_79"
"sMRI_CT",0.999999999999923,"mrisdp_80"
"sMRI_CT",0.999999999999923,"mrisdp_81"
"sMRI_CT",0.999999999999923,"mrisdp_82"
"sMRI_CT",0.999999999999923,"mrisdp_83"
"sMRI_CT",0.999999999999923,"mrisdp_85"
"sMRI_CT",0.999999999999923,"mrisdp_86"
"sMRI_CT",0.999999999999923,"mrisdp_87"
"sMRI_CT",0.999999999999923,"mrisdp_88"
"sMRI_CT",0.999999999999923,"mrisdp_89"
"sMRI_CT",0.999999999999923,"mrisdp_90"
"sMRI_CT",0.999999999999923,"mrisdp_92"
"sMRI_CT",0.999999999999923,"mrisdp_93"
"sMRI_CT",0.999999999999923,"mrisdp_94"
"sMRI_CT",0.999999999999923,"mrisdp_95"
"sMRI_CT",0.999999999999923,"mrisdp_96"
"sMRI_CT",0.999999999999923,"mrisdp_97"
"sMRI_CT",0.999999999999923,"mrisdp_98"
"sMRI_CT",0.999999999999923,"mrisdp_99"
"sMRI_CT",0.999999999999923,"mrisdp_100"
"sMRI_CT",0.999999999999923,"mrisdp_101"
"sMRI_CT",0.999999999999923,"mrisdp_102"
"sMRI_CT",0.999999999999923,"mrisdp_103"
"sMRI_CT",0.999999999999923,"mrisdp_104"
"sMRI_CT",0.999999999999923,"mrisdp_105"
"sMRI_CT",0.999999999999923,"mrisdp_107"
"sMRI_CT",0.999999999999923,"mrisdp_108"
"sMRI_CT",0.999999999999923,"mrisdp_109"
"sMRI_CT",0.999999999999923,"mrisdp_110"
"sMRI_CT",0.999999999999923,"mrisdp_111"
"sMRI_CT",0.999999999999923,"mrisdp_112"
"sMRI_CT",0.999999999999923,"mrisdp_113"
"sMRI_CT",0.999999999999923,"mrisdp_114"
"sMRI_CT",0.999999999999923,"mrisdp_115"
"sMRI_CT",0.999999999999923,"mrisdp_116"
"sMRI_CT",0.999999999999923,"mrisdp_117"
"sMRI_CT",0.999999999999923,"mrisdp_118"
"sMRI_CT",0.999999999999923,"mrisdp_119"
"sMRI_CT",0.999999999999923,"mrisdp_120"
"sMRI_CT",0.999999999999923,"mrisdp_121"
"sMRI_CT",0.999999999999923,"mrisdp_122"
"sMRI_CT",0.999999999999923,"mrisdp_123"
"sMRI_CT",0.999999999999923,"mrisdp_124"
"sMRI_CT",0.999999999999923,"mrisdp_125"
"sMRI_CT",0.999999999999923,"mrisdp_126"
"sMRI_CT",0.999999999999923,"mrisdp_127"
"sMRI_CT",0.999999999999923,"mrisdp_129"
"sMRI_CT",0.999999999999923,"mrisdp_130"
"sMRI_CT",0.999999999999923,"mrisdp_131"
"sMRI_CT",0.999999999999923,"mrisdp_132"
"sMRI_CT",0.999999999999923,"mrisdp_133"
"sMRI_CT",0.999999999999923,"mrisdp_134"
"sMRI_CT",0.999999999999923,"mrisdp_135"
"sMRI_CT",0.999999999999923,"mrisdp_136"
"sMRI_CT",0.999999999999923,"mrisdp_137"
"sMRI_CT",0.999999999999923,"mrisdp_138"
"sMRI_CT",0.999999999999923,"mrisdp_139"
"sMRI_CT",0.999999999999923,"mrisdp_141"
"sMRI_CT",0.999999999999923,"mrisdp_142"
"sMRI_CT",0.999999999999923,"mrisdp_143"
"sMRI_CT",0.999999999999923,"mrisdp_145"
"sMRI_CT",0.999999999999923,"mrisdp_146"
"sMRI_CT",0.999999999999923,"mrisdp_147"
"sMRI_CT",0.999999999999923,"mrisdp_148"
"fMRI",0.999999999999923,"ad_ad"
"fMRI",0.999999999999923,"ad_cgc"
"fMRI",0.999999999999923,"ad_ca"
"fMRI",0.999999999999923,"ad_dt"
"fMRI",0.999999999999923,"ad_fo"
"fMRI",0.999999999999923,"ad_n"
"fMRI",0.999999999999923,"ad_rspltp"
"fMRI",0.999999999999923,"ad_sa"
"fMRI",0.999999999999923,"ad_smh"
"fMRI",0.999999999999923,"ad_smm"
"fMRI",0.999999999999923,"ad_vta"
"fMRI",0.999999999999923,"ad_vs"
"fMRI",0.999999999999923,"cgc_ad"
"fMRI",0.999999999999923,"cgc_cgc"
"fMRI",0.999999999999923,"cgc_dt"
"fMRI",0.999999999999923,"cgc_dla"
"fMRI",0.999999999999923,"cgc_fo"
"fMRI",0.999999999999923,"cgc_n"
"fMRI",0.999999999999923,"cgc_rspltp"
"fMRI",0.999999999999923,"cgc_smh"
"fMRI",0.999999999999923,"cgc_smm"
"fMRI",0.999999999999923,"cgc_vta"
"fMRI",0.999999999999923,"cgc_vs"
"fMRI",0.999999999999923,"ca_ad"
"fMRI",0.999999999999923,"ca_cgc"
"fMRI",0.999999999999923,"ca_ca"
"fMRI",0.999999999999923,"ca_sa"
"fMRI",0.999999999999923,"ca_smh"
"fMRI",0.999999999999923,"ca_smm"
"fMRI",0.999999999999923,"dt_ad"
"fMRI",0.999999999999923,"dt_cgc"
"fMRI",0.999999999999923,"dt_dt"
"fMRI",0.999999999999923,"dt_dla"
"fMRI",0.999999999999923,"dt_n"
"fMRI",0.999999999999923,"dt_sa"
"fMRI",0.999999999999923,"dt_smh"
"fMRI",0.999999999999923,"dt_smm"
"fMRI",0.999999999999923,"dt_vta"
"fMRI",0.999999999999923,"dt_vs"
"fMRI",0.999999999999923,"dla_cgc"
"fMRI",0.999999999999923,"dla_dt"
"fMRI",0.999999999999923,"dla_dla"
"fMRI",0.999999999999923,"dla_n"
"fMRI",0.999999999999923,"dla_sa"
"fMRI",0.999999999999923,"dla_vta"
"fMRI",0.999999999999923,"dla_vs"
"fMRI",0.999999999999923,"fo_ad"
"fMRI",0.999999999999923,"fo_cgc"
"fMRI",0.999999999999923,"fo_ca"
"fMRI",0.999999999999923,"fo_fo"
"fMRI",0.999999999999923,"fo_smh"
"fMRI",0.999999999999923,"fo_smm"
"fMRI",0.999999999999923,"fo_vta"
"fMRI",0.999999999999923,"fo_vs"
"fMRI",0.999999999999923,"n_ad"
"fMRI",0.999999999999923,"n_cgc"
"fMRI",0.999999999999923,"n_dt"
"fMRI",0.999999999999923,"n_dla"
"fMRI",0.999999999999923,"n_n"
"fMRI",0.999999999999923,"n_sa"
"fMRI",0.999999999999923,"n_smm"
"fMRI",0.999999999999923,"n_vta"
"fMRI",0.999999999999923,"n_vs"
"fMRI",0.999999999999923,"rspltp_ad"
"fMRI",0.999999999999923,"rspltp_cgc"
"fMRI",0.999999999999923,"rspltp_rspltp"
"fMRI",0.999999999999923,"rspltp_sa"
"fMRI",0.999999999999923,"rspltp_vta"
"fMRI",0.999999999999923,"rspltp_vs"
"fMRI",0.999999999999923,"sa_ad"
"fMRI",0.999999999999923,"sa_ca"
"fMRI",0.999999999999923,"sa_dt"
"fMRI",0.999999999999923,"sa_dla"
"fMRI",0.999999999999923,"sa_n"
"fMRI",0.999999999999923,"sa_rspltp"
"fMRI",0.999999999999923,"sa_smm"
"fMRI",0.999999999999923,"sa_vta"
"fMRI",0.999999999999923,"sa_vs"
"fMRI",0.999999999999923,"smh_ad"
"fMRI",0.999999999999923,"smh_cgc"
"fMRI",0.999999999999923,"smh_ca"
"fMRI",0.999999999999923,"smh_dt"
"fMRI",0.999999999999923,"smh_fo"
"fMRI",0.999999999999923,"smh_sa"
"fMRI",0.999999999999923,"smh_smh"
"fMRI",0.999999999999923,"smh_smm"
"fMRI",0.999999999999923,"smh_vta"
"fMRI",0.999999999999923,"smh_vs"
"fMRI",0.999999999999923,"smm_ad"
"fMRI",0.999999999999923,"smm_cgc"
"fMRI",0.999999999999923,"smm_ca"
"fMRI",0.999999999999923,"smm_dt"
"fMRI",0.999999999999923,"smm_fo"
"fMRI",0.999999999999923,"smm_n"
"fMRI",0.999999999999923,"smm_rspltp"
"fMRI",0.999999999999923,"smm_sa"
"fMRI",0.999999999999923,"smm_smh"
"fMRI",0.999999999999923,"smm_smm"
"fMRI",0.999999999999923,"smm_vta"
"fMRI",0.999999999999923,"smm_vs"
"fMRI",0.999999999999923,"vta_ad"
"fMRI",0.999999999999923,"vta_cgc"
"fMRI",0.999999999999923,"vta_dt"
"fMRI",0.999999999999923,"vta_dla"
"fMRI",0.999999999999923,"vta_fo"
"fMRI",0.999999999999923,"vta_n"
"fMRI",0.999999999999923,"vta_rspltp"
"fMRI",0.999999999999923,"vta_sa"
"fMRI",0.999999999999923,"vta_smh"
"fMRI",0.999999999999923,"vta_vta"
"fMRI",0.999999999999923,"vta_vs"
"fMRI",0.999999999999923,"vs_ad"
"fMRI",0.999999999999923,"vs_cgc"
"fMRI",0.999999999999923,"vs_dt"
"fMRI",0.999999999999923,"vs_dla"
"fMRI",0.999999999999923,"vs_n"
"fMRI",0.999999999999923,"vs_rspltp"
"fMRI",0.999999999999923,"vs_sa"
"fMRI",0.999999999999923,"vs_smh"
"fMRI",0.999999999999923,"vs_smm"
"fMRI",0.999999999999923,"vs_vta"
"fMRI",0.999999999999923,"vs_vs"
"Internalizing Problems",0.999999999999923,"cbcl_scr_syn_internal_r"
"sMRI_SA",0.999799999999923,"mrisdp_335"
"sMRI_CT",0.999799999999923,"mrisdp_40"
"sMRI_CT",0.999799999999923,"mrisdp_62"
"sMRI_CT",0.999799999999923,"mrisdp_64"
"sMRI_CT",0.999799999999923,"mrisdp_128"
"fMRI",0.999799999999923,"ca_fo"
"fMRI",0.999799999999923,"rspltp_smh"
"fMRI",0.999799999999923,"rspltp_smm"
"fMRI",0.999799999999923,"sa_cgc"
"fMRI",0.999799999999923,"sa_smh"
"fMRI",0.999799999999923,"smh_rspltp"
"fMRI",0.999799999999923,"vs_fo"
"ELA",0.999599999999923,"fam_history_11_yes_no"
"ELA",0.999599999999923,"fam_enviro6_p"
"sMRI_SA",0.999599999999923,"mrisdp_416"
"sMRI_CT",0.999599999999923,"mrisdp_91"
"fMRI",0.999599999999923,"cgc_ca"
"fMRI",0.999599999999923,"cgc_sa"
"ELA",0.999399999999923,"fam_enviro8_p"
"sMRI_SA",0.999399999999923,"mrisdp_357"
"fMRI",0.999399999999923,"vta_smm"
"fMRI",0.998799999999923,"rspltp_fo"
"fMRI",0.997999999999923,"fo_rspltp"
"ELA",0.997199999999923,"fam_history_12_yes_no"
"ELA",0.995999999999923,"fam_history_5_yes_no"
"fMRI",0.994599999999923,"sa_sa"
"sMRI_CT",0.993199999999923,"mrisdp_17"
"fMRI",0.993199999999923,"fo_n"
"fMRI",0.993199999999923,"n_fo"
"ELA",0.992799999999923,"devhx_9_tobacco"
"ELA",0.991199999999923,"fam_history_8_yes_no"
"ELA",0.989599999999924,"ksads_ptsd_raw_766_p"
"sMRI_CT",0.988799999999924,"mrisdp_63"
"ELA",0.986599999999924,"fam_history_7_yes_no"
"fMRI",0.984799999999924,"dt_ca"
"sMRI_CT",0.981799999999925,"mrisdp_32"
"fMRI",0.981799999999925,"ca_dt"
"sMRI_CT",0.980799999999925,"mrisdp_106"
"fMRI",0.978599999999925,"n_smh"
"fMRI",0.978199999999925,"dla_fo"
"fMRI",0.977999999999925,"fo_dla"
"ELA",0.976599999999925,"asr_q90_p"
"fMRI",0.974199999999925,"smh_n"
"ELA",0.945999999999928,"fam_history_13_yes_no"
"ELA",0.914599999999932,"asr_q18_p"
"ELA",0.911399999999932,"famhx_4_p"
"sMRI_CT",0.909399999999932,"mrisdp_31"
"ELA",0.892399999999934,"fam_enviro9r_p"
"ELA",0.886399999999935,"fam_enviro2r_p"
"sMRI_CT",0.865399999999937,"mrisdp_70"
"ELA",0.836399999999941,"nsc_p_ss_mean_3_items"
"sMRI_CT",0.797199999999945,"mrisdp_84"
"fMRI",0.795199999999945,"ca_dla"
"fMRI",0.787999999999946,"dla_ca"
"fMRI",0.786799999999946,"dt_fo"
"fMRI",0.782599999999946,"fo_dt"
"ELA",0.692199999999956,"ksads_ptsd_raw_763_p"
"ELA",0.687799999999957,"school_6_y"
"fMRI",0.675999999999958,"smm_dla"
"fMRI",0.670799999999959,"dla_smm"
"ELA",0.634599999999963,"fes_youth_q1"
"ELA",0.577999999999969,"ksads_ptsd_raw_769_p"
"ELA",0.528799999999974,"fes_youth_q3"
"fMRI",0.503599999999977,"vta_ca"
"fMRI",0.495999999999978,"ca_vta"
"fMRI",0.441199999999984,"rspltp_dla"
"ELA",0.440799999999984,"reshist_addr1_adi_wsum"
"fMRI",0.438999999999984,"dla_rspltp"
"ELA",0.430799999999985,"kbi_p_c_bully"
"ELA",0.419999999999986,"neighborhood_crime_y"
"fMRI",0.38419999999999,"fo_sa"
"fMRI",0.377199999999991,"sa_fo"
"ELA",0.337599999999995,"ksads_ptsd_raw_770_p"
"ELA",0.326399999999997,"famhx_ss_moth_prob_dg_p"
"fMRI",0.306399999999999,"dt_rspltp"
"fMRI",0.306399999999999,"rspltp_dt"
"ELA",0.305199999999999,"parent_monitor_q4_y"
"fMRI",0.288400000000001,"ca_n"
"ELA",0.282400000000002,"ksads_ptsd_raw_762_p"
"fMRI",0.281400000000002,"n_ca"
"ELA",0.275800000000002,"famhx_ss_fath_prob_alc_p"
"fMRI",0.238800000000005,"dla_ad"
"sMRI_CT",0.236600000000005,"mrisdp_144"
"ELA",0.229200000000005,"parent_monitor_q5_y"
"fMRI",0.227400000000004,"ad_dla"
"fMRI",0.202200000000004,"ca_rspltp"
"ELA",0.200400000000004,"fes_youth_q4"
"ELA",0.199400000000004,"famhx_ss_fath_prob_dg_p"
"fMRI",0.198600000000004,"rspltp_ca"
"ELA",0.191200000000003,"fes_youth_q9"
"sMRI_CT",0.190600000000003,"mrisdp_10"
"ELA",0.181000000000003,"crpbi_parent1_y"
"fMRI",0.175000000000003,"smh_dla"
"fMRI",0.171200000000003,"dla_smh"
"ELA",0.169400000000003,"devhx_9_alcohol"
"sMRI_CT",0.164200000000003,"mrisdp_66"
"fMRI",0.159600000000003,"vs_ca"
"fMRI",0.158800000000002,"ca_vs"
"sMRI_CT",0.116600000000001,"mrisdp_140"
"ELA",0.0940000000000006,"ksads_ptsd_raw_760_p"
"ELA",0.0934000000000006,"fes_youth_q6"
"fMRI",0.0934000000000006,"n_rspltp"
"ELA",0.0908000000000005,"devhx_8_other_drugs"
"fMRI",0.0842000000000004,"rspltp_n"
"ELA",0.0812000000000003,"crpbi_parent4_y"
"ELA",0.0665999999999999,"parent_monitor_q1_y"
"ELA",0.0627999999999997,"medhx_6s"
"ELA",0.0625999999999997,"fes_youth_q2"
"ELA",0.0623999999999997,"fes_youth_q5"
"ELA",0.0609999999999997,"ksads_ptsd_raw_761_p"
"ELA",0.0601999999999997,"fes_youth_q8"
"ELA",0.0593999999999998,"fes_youth_q7"
"ELA",0.0579999999999998,"crpbi_caregiver14_y"
"ELA",0.0519999999999998,"crpbi_caregiver15_y"
"ELA",0.0499999999999998,"crpbi_parent5_y"
"ELA",0.0489999999999998,"crpbi_caregiver13_y"
"ELA",0.0445999999999998,"parent_monitor_q2_y"
"ELA",0.0401999999999999,"famhx_ss_moth_prob_alc_p"
"ELA",0.0367999999999999,"crpbi_parent3_y"
"ELA",0.0365999999999999,"asr_q73_p"
